timestamp,watt,voltage,current,frequency,energy_kwh,pf
2026-01-07 07:42:38.450,8.0,231.89999,0.036,50.0,8.893,0.96
2026-01-07 07:47:38.352,8.4,231.8,0.037,50.0,8.894,0.98
2026-01-07 07:52:38.331,10.2,231.8,0.052,50.0,8.894,0.85
2026-01-07 07:57:38.502,10.0,231.5,0.05,50.0,8.895,0.86
2026-01-07 08:02:38.344,8.3,232.7,0.037,50.0,8.896,0.96
2026-01-07 08:07:38.357,7.9,232.60001,0.038,50.0,8.897,0.89
2026-01-07 08:12:38.419,8.0,232.39999,0.04,50.0,8.897,0.86
2026-01-07 08:17:38.959,7.9,231.7,0.039,50.0,8.898,0.87
2026-01-07 08:22:38.368,7.6,231.8,0.038,50.0,8.899,0.86
2026-01-07 08:27:38.380,7.6,229.5,0.038,50.0,8.899,0.87
2026-01-07 08:32:38.391,7.7,232.8,0.036,50.0,8.9,0.92
2026-01-07 08:37:38.368,15.5,231.3,0.073,50.0,8.901,0.92
2026-01-07 08:42:38.417,8.9,231.39999,0.043,50.0,8.902,0.89
2026-01-07 08:47:38.373,9.0,234.0,0.042,49.9,8.903,0.92
2026-01-07 08:52:38.393,11.5,233.5,0.054,49.9,8.904,0.91
2026-01-07 08:57:38.421,11.6,232.2,0.056,50.0,8.904,0.89
2026-01-07 09:02:38.392,9.2,233.3,0.038,50.0,8.905,1.0
2026-01-07 09:07:38.513,9.4,234.10001,0.039,50.0,8.906,1.0
2026-01-07 09:12:38.425,13.9,232.7,0.06,49.9,8.907,1.0
2026-01-07 09:17:39.060,16.4,233.3,0.069,50.0,8.908,1.0
2026-01-07 09:22:38.429,15.7,232.39999,0.066,50.0,8.909,1.0
2026-01-07 09:27:38.451,15.7,232.2,0.067,49.9,8.911,1.0
2026-01-07 09:32:38.412,15.6,233.0,0.066,50.0,8.912,1.0
2026-01-07 09:37:38.479,15.5,231.7,0.067,49.9,8.913,1.0
2026-01-07 09:42:38.471,15.7,233.8,0.066,49.9,8.915,1.0
2026-01-07 09:47:38.430,15.5,231.89999,0.067,50.0,8.916,1.0
2026-01-07 09:52:38.452,6.9,231.89999,0.03,50.0,8.917,0.99
2026-01-07 09:57:38.538,8.0,233.10001,0.033,50.0,8.918,1.0
2026-01-07 10:02:38.456,11.1,229.39999,0.05,50.0,8.918,0.97
2026-01-07 10:07:38.710,10.9,228.7,0.05,49.9,8.919,0.95
2026-01-07 10:12:38.545,10.3,228.3,0.046,50.0,8.92,0.98
2026-01-07 10:17:39.052,12.4,228.3,0.058,50.0,8.921,0.94
2026-01-07 10:22:38.475,26.4,230.5,0.117,49.9,8.922,0.98
2026-01-07 10:27:38.680,25.7,231.2,0.114,49.9,8.924,0.98
2026-01-07 10:32:38.473,18.8,230.5,0.083,49.9,8.926,0.98
2026-01-07 10:37:38.519,19.5,232.39999,0.085,50.0,8.928,0.99
2026-01-07 10:42:40.514,19.8,231.2,0.087,49.9,8.93,0.98
2026-01-07 10:47:38.487,19.0,233.10001,0.082,50.0,8.931,0.99
2026-01-07 10:52:38.546,34.0,233.5,0.147,49.9,8.933,0.99
2026-01-07 10:57:38.645,33.8,233.3,0.146,49.9,8.936,0.99
2026-01-07 11:02:38.506,24.6,233.39999,0.107,50.0,8.938,0.99
2026-01-07 11:07:38.532,24.9,233.5,0.109,50.0,8.94,0.98
2026-01-07 11:12:38.600,33.1,232.2,0.145,50.0,8.942,0.98
2026-01-07 11:17:39.165,12.9,233.8,0.058,50.0,8.944,0.95
2026-01-07 11:22:38.532,12.7,234.3,0.056,50.0,8.945,0.97
2026-01-07 11:27:38.529,12.4,232.89999,0.057,50.0,8.946,0.93
2026-01-07 11:32:38.529,10.9,232.3,0.05,50.0,8.947,0.94
2026-01-07 11:37:38.624,10.9,234.2,0.047,50.0,8.948,0.99
2026-01-07 11:42:38.677,10.9,232.60001,0.049,50.0,8.949,0.96
2026-01-07 11:47:38.582,11.3,232.89999,0.051,50.0,8.95,0.95
2026-01-07 11:52:38.542,11.0,230.7,0.05,50.0,8.952,0.95
2026-01-07 11:57:38.591,11.4,230.5,0.052,50.0,8.952,0.95
2026-01-07 12:02:38.571,21.0,228.8,0.093,50.0,8.954,0.99
2026-01-07 12:07:38.568,22.0,229.3,0.097,49.9,8.956,0.99
2026-01-07 12:12:38.644,22.2,230.39999,0.098,50.0,8.958,0.98
2026-01-07 12:17:39.157,21.7,228.2,0.096,50.0,8.96,0.99
2026-01-07 12:22:38.606,12.1,228.3,0.056,50.0,8.962,0.95
2026-01-07 12:27:38.629,14.4,227.39999,0.067,50.0,8.963,0.95
2026-01-07 12:32:38.591,26.7,228.2,0.122,50.0,8.964,0.96
2026-01-07 12:37:38.630,28.0,227.39999,0.128,50.0,8.966,0.96
2026-01-07 12:42:38.787,26.3,227.2,0.12,49.9,8.969,0.96
2026-01-07 12:47:38.657,26.7,227.5,0.121,49.9,8.971,0.97
2026-01-07 12:52:38.606,26.9,229.0,0.121,50.0,8.973,0.97
2026-01-07 12:57:38.637,45.3,228.3,0.2,50.0,8.976,0.99
2026-01-07 13:02:38.731,27.0,229.39999,0.122,50.0,8.979,0.96
2026-01-07 13:07:39.219,22.4,230.7,0.099,50.0,8.98,0.98
2026-01-07 13:12:38.704,22.2,229.2,0.099,50.0,8.982,0.98
2026-01-07 13:17:39.302,22.2,228.0,0.099,50.0,8.984,0.98
2026-01-07 13:22:38.744,22.5,228.0,0.1,50.0,8.986,0.99
2026-01-07 13:27:38.781,21.6,225.60001,0.097,50.0,8.988,0.99
2026-01-07 13:32:38.913,24.0,224.10001,0.11,50.0,8.99,0.97
2026-01-07 13:37:38.751,23.9,225.8,0.108,50.0,8.992,0.98
2026-01-07 13:42:39.047,23.5,224.8,0.107,49.9,8.994,0.98
2026-01-07 13:47:40.320,23.5,227.60001,0.107,49.9,8.996,0.96
2026-01-07 13:52:38.693,20.8,226.0,0.094,49.9,8.998,0.98
2026-01-07 13:57:38.677,20.8,226.7,0.094,50.0,8.999,0.98
2026-01-07 14:02:38.665,20.8,227.60001,0.094,50.0,9.001,0.97
2026-01-07 14:07:38.698,21.0,227.60001,0.095,50.0,9.003,0.97
2026-01-07 14:12:38.748,20.7,225.89999,0.094,50.0,9.004,0.97
2026-01-07 14:17:39.248,28.8,225.39999,0.134,50.0,9.006,0.95
2026-01-07 14:22:38.670,29.6,225.60001,0.137,50.0,9.009,0.96
2026-01-07 14:27:38.850,23.2,228.3,0.107,50.0,9.011,0.95
2026-01-07 14:32:38.683,23.1,227.0,0.107,49.9,9.013,0.95
2026-01-07 14:37:39.707,23.1,225.7,0.107,50.0,9.015,0.96
2026-01-07 14:42:38.695,25.9,226.3,0.121,49.9,9.017,0.95
2026-01-07 14:47:38.722,26.1,224.39999,0.122,50.0,9.019,0.95
2026-01-07 14:52:38.725,26.2,224.8,0.123,50.0,9.021,0.95
2026-01-07 14:57:38.707,26.4,224.60001,0.123,50.0,9.023,0.96
2026-01-07 15:02:38.715,23.3,225.0,0.108,50.0,9.026,0.96
2026-01-07 15:07:38.803,23.2,226.2,0.108,50.0,9.027,0.95
2026-01-07 15:12:38.922,23.4,228.2,0.108,50.0,9.029,0.95
2026-01-07 15:17:39.479,23.5,226.3,0.109,50.0,9.031,0.95
2026-01-07 15:22:38.701,23.3,226.7,0.108,50.0,9.033,0.95
2026-01-07 15:27:38.718,23.0,226.10001,0.107,50.0,9.035,0.95
2026-01-07 15:32:38.983,23.4,224.8,0.109,50.0,9.037,0.95
2026-01-07 15:37:38.715,23.2,225.60001,0.108,50.0,9.039,0.95
2026-01-07 15:42:38.729,21.0,225.8,0.095,50.0,9.041,0.98
2026-01-07 15:47:38.749,21.5,225.3,0.097,49.9,9.043,0.98
2026-01-07 15:52:38.791,20.9,226.2,0.094,50.0,9.045,0.98
2026-01-07 15:57:38.758,23.5,225.89999,0.107,50.0,9.046,0.97
2026-01-07 16:02:38.762,23.9,226.60001,0.108,50.0,9.048,0.98
2026-01-07 16:07:38.759,23.3,225.60001,0.106,50.0,9.05,0.97
2026-01-07 16:12:38.769,23.7,228.7,0.107,50.0,9.052,0.97
2026-01-07 16:17:39.360,21.2,229.10001,0.095,49.9,9.054,0.97
2026-01-07 16:22:38.760,21.4,227.3,0.096,50.0,9.056,0.98
2026-01-07 16:27:38.775,21.4,228.2,0.096,50.0,9.058,0.98
2026-01-07 16:32:38.871,21.0,227.2,0.095,49.9,9.06,0.97
2026-01-07 16:37:38.809,21.6,227.39999,0.097,50.0,9.061,0.98
2026-01-07 16:42:38.780,21.3,227.89999,0.096,50.0,9.063,0.97
2026-01-07 16:47:38.812,21.1,226.7,0.095,50.0,9.065,0.98
2026-01-07 16:52:38.768,21.1,227.10001,0.095,50.0,9.067,0.98
2026-01-07 16:57:38.769,21.2,223.3,0.097,49.9,9.068,0.98
2026-01-07 17:02:38.710,23.4,226.2,0.109,50.0,9.07,0.95
2026-01-07 17:07:38.793,25.0,225.39999,0.117,50.0,9.072,0.95
2026-01-07 17:12:38.997,25.3,226.10001,0.119,50.0,9.074,0.94
2026-01-07 17:17:39.481,24.7,224.3,0.116,50.0,9.076,0.95
2026-01-07 17:22:38.803,25.0,225.8,0.117,50.0,9.079,0.95
2026-01-07 17:27:38.811,22.7,227.3,0.106,50.0,9.08,0.94
2026-01-07 17:32:38.985,22.7,226.8,0.106,49.9,9.082,0.94
2026-01-07 17:37:38.815,22.5,227.60001,0.105,50.0,9.084,0.94
2026-01-07 17:42:38.817,22.5,227.60001,0.105,50.0,9.086,0.94
2026-01-07 17:47:38.840,22.7,228.8,0.105,50.0,9.088,0.94
2026-01-07 17:52:38.829,23.1,229.2,0.107,50.0,9.09,0.94
2026-01-07 17:57:38.841,22.5,229.3,0.104,50.0,9.092,0.94
2026-01-07 18:02:38.871,22.4,227.89999,0.104,50.0,9.094,0.95
2026-01-07 18:07:38.856,20.5,229.8,0.092,50.0,9.096,0.97
2026-01-07 18:12:38.874,20.2,228.10001,0.091,50.0,9.097,0.97
2026-01-07 18:17:39.477,23.9,229.2,0.108,49.9,9.099,0.97
2026-01-07 18:22:38.856,24.0,229.39999,0.108,50.0,9.101,0.97
2026-01-07 18:27:38.878,23.7,228.3,0.107,50.0,9.103,0.97
2026-01-07 18:32:38.896,23.0,226.7,0.105,50.0,9.105,0.97
2026-01-07 18:37:38.874,20.7,227.7,0.093,50.0,9.107,0.98
2026-01-07 18:42:38.881,21.2,226.8,0.096,50.0,9.109,0.97
2026-01-07 18:47:38.905,20.7,229.8,0.093,50.0,9.11,0.97
2026-01-07 18:52:38.892,20.6,229.39999,0.092,50.0,9.112,0.98
2026-01-07 18:57:38.905,20.5,226.39999,0.094,50.0,9.114,0.96
2026-01-07 19:02:38.916,21.0,227.2,0.095,50.0,9.115,0.97
2026-01-07 19:07:38.890,20.8,227.0,0.094,50.0,9.117,0.97
2026-01-07 19:12:38.887,20.3,229.7,0.091,50.0,9.119,0.97
2026-01-07 19:17:39.575,20.3,230.10001,0.091,50.0,9.121,0.97
2026-01-07 19:22:38.918,20.2,226.2,0.092,50.0,9.122,0.97
2026-01-07 19:27:38.903,21.6,225.7,0.101,50.0,9.124,0.95
2026-01-07 19:32:38.930,23.9,225.60001,0.112,50.0,9.126,0.95
2026-01-07 19:37:38.921,24.1,228.2,0.112,50.0,9.128,0.94
2026-01-07 19:42:38.927,24.8,229.7,0.115,50.0,9.13,0.94
2026-01-07 19:47:38.958,21.9,228.8,0.102,50.0,9.132,0.94
2026-01-07 19:52:38.982,21.7,228.5,0.101,50.0,9.134,0.94
2026-01-07 19:57:38.919,21.7,227.60001,0.101,50.0,9.136,0.94
2026-01-07 20:02:39.184,21.9,227.89999,0.102,50.0,9.137,0.94
2026-01-07 20:07:38.937,21.8,228.60001,0.101,50.0,9.139,0.94
2026-01-07 20:12:38.936,21.6,229.60001,0.1,50.0,9.141,0.94
2026-01-07 20:17:39.609,21.8,230.3,0.101,50.0,9.143,0.94
2026-01-07 20:22:38.937,21.6,228.5,0.1,49.9,9.145,0.95
2026-01-07 20:27:38.942,21.9,230.3,0.101,50.0,9.146,0.94
2026-01-07 20:32:38.970,19.8,231.2,0.088,50.0,9.148,0.97
2026-01-07 20:37:38.943,19.5,230.89999,0.087,49.9,9.15,0.97
2026-01-07 20:42:38.946,22.1,230.0,0.1,50.0,9.152,0.96
2026-01-07 20:47:38.977,22.5,230.2,0.102,50.0,9.153,0.96
2026-01-07 20:52:38.958,22.3,229.60001,0.101,50.0,9.155,0.96
2026-01-07 20:57:38.957,22.0,228.5,0.1,50.0,9.157,0.96
2026-01-07 21:02:38.966,19.8,229.10001,0.089,49.9,9.159,0.97
2026-01-07 21:07:38.967,19.8,228.5,0.089,49.9,9.16,0.97
2026-01-07 21:12:38.982,20.0,228.0,0.09,49.9,9.162,0.97
2026-01-07 21:17:39.604,20.1,228.89999,0.09,50.0,9.164,0.98
2026-01-07 21:22:38.969,19.6,228.5,0.088,49.9,9.166,0.97
2026-01-07 21:27:38.978,19.5,226.3,0.088,49.9,9.167,0.98
2026-01-07 21:32:39.068,20.2,228.2,0.091,50.0,9.169,0.97
2026-01-07 21:37:38.981,19.6,226.60001,0.089,50.0,9.17,0.97
2026-01-07 21:42:38.984,19.7,229.8,0.088,50.0,9.172,0.97
2026-01-07 21:47:39.022,19.5,228.10001,0.088,49.9,9.174,0.97
2026-01-07 21:52:38.979,24.9,229.0,0.116,49.9,9.176,0.94
2026-01-07 21:57:38.981,25.1,230.60001,0.116,49.9,9.178,0.94
2026-01-07 22:02:39.023,24.5,226.0,0.115,50.0,9.18,0.94
2026-01-07 22:07:38.983,24.4,227.2,0.114,50.0,9.182,0.94
2026-01-07 22:12:39.023,22.4,230.2,0.103,49.9,9.184,0.94
2026-01-07 22:17:39.687,22.3,229.5,0.103,50.0,9.185,0.94
2026-01-07 22:22:39.016,22.0,228.39999,0.102,50.0,9.187,0.94
2026-01-07 22:27:39.008,22.2,227.60001,0.103,50.0,9.189,0.95
2026-01-07 22:32:39.169,21.9,227.3,0.102,49.9,9.191,0.94
2026-01-07 22:37:39.026,21.7,227.8,0.101,50.0,9.193,0.94
2026-01-07 22:42:39.042,8.2,229.7,0.041,50.0,9.194,0.87
2026-01-07 22:47:39.275,8.1,229.7,0.04,50.0,9.195,0.88
2026-01-07 22:52:39.036,5.6,231.10001,0.026,50.0,9.195,0.93
2026-01-07 22:57:39.082,5.5,231.0,0.025,50.0,9.196,0.95
2026-01-07 23:02:39.077,4.7,230.10001,0.022,50.0,9.196,0.93
2026-01-07 23:07:39.055,22.8,229.7,0.101,50.0,9.197,0.98
2026-01-07 23:12:39.063,16.0,230.39999,0.07,50.0,9.199,0.99
2026-01-07 23:17:39.704,15.3,228.8,0.067,50.0,9.2,1.0
2026-01-07 23:22:39.041,12.9,227.89999,0.057,50.0,9.201,0.99
2026-01-07 23:27:39.043,12.9,227.10001,0.057,50.0,9.202,1.0
2026-01-07 23:32:39.273,13.0,227.39999,0.057,50.0,9.204,1.0
2026-01-07 23:37:39.063,4.6,229.89999,0.02,50.0,9.204,1.0
2026-01-07 23:42:39.071,4.5,229.7,0.02,50.0,9.205,0.98
2026-01-07 23:47:39.124,4.4,230.0,0.02,50.0,9.205,0.96
2026-01-07 23:52:39.084,4.5,230.5,0.02,50.0,9.205,0.98
2026-01-07 23:57:39.097,4.4,229.10001,0.02,50.0,9.206,0.96
2026-01-08 00:02:39.165,4.5,229.60001,0.021,50.0,9.206,0.93
2026-01-08 00:07:39.091,4.5,229.89999,0.021,49.9,9.207,0.93
2026-01-08 00:12:39.089,4.5,229.3,0.02,49.9,9.207,0.98
2026-01-08 00:17:39.769,9.4,231.7,0.048,50.0,9.208,0.85
2026-01-08 00:22:39.111,9.3,231.39999,0.048,49.9,9.208,0.84
2026-01-08 00:27:39.100,9.2,230.10001,0.047,50.0,9.209,0.85
2026-01-08 00:32:39.136,9.0,228.89999,0.046,49.9,9.21,0.85
2026-01-08 00:37:39.102,6.8,227.60001,0.034,49.9,9.21,0.88
2026-01-08 00:42:39.136,6.6,225.8,0.034,49.9,9.211,0.86
2026-01-08 00:47:39.130,6.6,227.10001,0.034,50.0,9.212,0.85
2026-01-08 00:52:39.131,6.6,226.60001,0.034,49.9,9.212,0.86
2026-01-08 00:57:39.122,6.6,226.10001,0.034,50.0,9.213,0.86
2026-01-08 01:02:39.162,6.5,226.2,0.034,49.9,9.213,0.85
2026-01-08 01:07:39.143,6.6,228.10001,0.034,49.9,9.214,0.85
2026-01-08 01:12:39.154,6.8,229.0,0.035,49.9,9.214,0.85
2026-01-08 01:17:39.764,4.6,228.89999,0.021,50.0,9.215,0.96
2026-01-08 01:22:39.131,4.4,228.8,0.02,50.0,9.215,0.96
2026-01-08 01:27:39.142,7.0,227.3,0.032,50.0,9.216,0.96
2026-01-08 01:32:39.176,6.7,225.5,0.031,50.0,9.216,0.96
2026-01-08 01:37:39.147,6.8,226.3,0.031,50.0,9.217,0.97
2026-01-08 01:42:39.195,6.7,229.3,0.031,50.0,9.217,0.94
2026-01-08 01:47:39.188,4.8,230.60001,0.021,50.0,9.218,0.99
2026-01-08 01:52:39.157,4.6,228.60001,0.021,50.0,9.218,0.96
2026-01-08 01:57:39.167,4.4,226.60001,0.02,49.9,9.219,0.97
2026-01-08 02:02:39.207,4.4,226.39999,0.02,50.0,9.219,0.97
2026-01-08 02:07:39.192,4.3,224.2,0.0,49.9,9.219,1.0
2026-01-08 02:12:39.184,4.5,225.5,0.02,50.0,9.22,1.0
2026-01-08 02:17:39.803,4.4,225.7,0.02,49.9,9.22,0.97
2026-01-08 02:22:39.169,4.5,227.8,0.02,50.0,9.22,0.99
2026-01-08 02:27:39.181,4.3,229.2,0.0,50.0,9.221,1.0
2026-01-08 02:32:39.214,12.9,228.7,0.057,50.0,9.222,0.99
2026-01-08 02:37:39.202,13.1,227.8,0.058,50.0,9.223,0.99
2026-01-08 02:42:39.204,19.4,225.60001,0.088,50.0,9.224,0.98
2026-01-08 02:47:39.239,19.1,225.5,0.087,49.9,9.226,0.97
2026-01-08 02:52:39.211,19.1,224.60001,0.087,50.0,9.227,0.98
2026-01-08 02:57:39.214,29.9,226.89999,0.15,50.0,9.229,0.88
2026-01-08 03:02:39.276,34.9,225.8,0.203,50.0,9.232,0.76
2026-01-08 03:07:39.229,26.7,225.89999,0.119,50.0,9.234,0.99
2026-01-08 03:12:39.350,33.3,225.5,0.149,50.0,9.236,0.99
2026-01-08 03:17:39.899,34.6,226.3,0.161,50.0,9.239,0.95
2026-01-08 03:22:39.259,48.2,225.10001,0.239,50.0,9.243,0.9
2026-01-08 03:27:39.239,23.2,228.2,0.104,50.0,9.245,0.98
2026-01-08 03:32:39.376,13.8,228.60001,0.12,50.0,9.247,0.5
2026-01-08 03:37:39.254,8.7,230.0,0.041,50.0,9.248,0.92
2026-01-08 03:42:39.278,17.8,228.8,0.081,50.0,9.249,0.96
2026-01-08 03:47:39.468,20.2,227.89999,0.11,49.9,9.251,0.81
2026-01-08 03:52:39.260,28.5,226.39999,0.148,49.9,9.252,0.85
2026-01-08 03:57:39.346,20.4,228.10001,0.091,50.0,9.254,0.98
2026-01-08 04:02:39.369,10.8,228.2,0.052,50.0,9.255,0.91
2026-01-08 04:07:39.257,10.8,229.10001,0.053,50.0,9.256,0.89
2026-01-08 04:12:39.320,19.1,228.89999,0.085,50.0,9.258,0.98
2026-01-08 04:17:40.481,15.8,228.7,0.07,50.0,9.259,0.99
2026-01-08 04:22:39.375,16.8,227.89999,0.074,49.9,9.26,1.0
2026-01-08 04:27:39.285,16.7,227.39999,0.074,50.0,9.262,0.99
2026-01-08 04:32:39.422,6.7,228.8,0.03,50.0,9.262,0.98
2026-01-08 04:37:39.307,7.3,227.60001,0.032,49.9,9.263,1.0
2026-01-08 04:42:39.390,7.4,227.7,0.032,50.0,9.263,1.0
2026-01-08 04:47:39.479,6.3,229.39999,0.028,50.0,9.264,0.98
2026-01-08 04:52:39.418,7.4,230.7,0.033,50.0,9.264,0.97
2026-01-08 04:57:39.557,6.4,233.60001,0.024,50.0,9.265,1.0
2026-01-08 05:02:39.334,10.2,232.60001,0.042,50.0,9.266,1.0
2026-01-08 05:07:39.320,9.0,230.39999,0.041,50.0,9.266,0.95
2026-01-08 05:12:39.335,7.7,231.60001,0.034,50.0,9.267,0.98
2026-01-08 05:17:39.976,11.2,232.0,0.053,50.0,9.268,0.91
2026-01-08 05:22:39.394,7.7,231.89999,0.037,50.0,9.269,0.9
2026-01-08 05:27:39.351,8.8,231.89999,0.042,50.0,9.27,0.9
2026-01-08 05:32:39.601,8.8,230.60001,0.042,50.0,9.27,0.91
2026-01-08 05:37:39.454,7.7,230.0,0.038,50.0,9.271,0.88
2026-01-08 05:42:39.356,8.7,230.8,0.041,50.0,9.272,0.92
2026-01-08 05:47:39.397,9.0,230.10001,0.042,50.0,9.272,0.93
2026-01-08 05:52:39.562,7.6,231.3,0.037,50.0,9.273,0.89
2026-01-08 05:57:39.350,12.6,230.89999,0.06,50.0,9.274,0.91
2026-01-08 06:02:39.476,16.2,230.39999,0.075,49.9,9.275,0.94
2026-01-08 06:07:39.373,15.3,230.60001,0.072,49.9,9.276,0.92
2026-01-08 06:12:39.401,9.8,231.3,0.046,50.0,9.277,0.92
2026-01-08 06:17:39.964,12.8,228.89999,0.06,50.0,9.278,0.93
2026-01-08 06:22:39.511,11.6,228.89999,0.055,50.0,9.279,0.92
2026-01-08 06:27:39.429,12.5,229.2,0.058,50.0,9.28,0.94
2026-01-08 06:32:39.449,29.8,227.10001,0.132,50.0,9.282,0.99
2026-01-08 06:37:39.427,26.4,226.2,0.117,49.9,9.284,1.0
2026-01-08 06:42:39.386,28.5,227.0,0.126,50.0,9.286,1.0
2026-01-08 06:47:39.482,9.4,229.7,0.043,50.0,9.287,0.95
2026-01-08 06:52:39.376,9.4,229.8,0.043,49.9,9.288,0.95
2026-01-08 06:57:39.405,9.7,229.2,0.045,50.0,9.289,0.94
2026-01-08 07:02:39.464,8.2,228.60001,0.039,50.0,9.29,0.92
2026-01-08 07:07:39.389,9.2,227.8,0.043,50.0,9.29,0.94
2026-01-08 07:12:39.421,9.3,228.39999,0.043,50.0,9.291,0.95
2026-01-08 07:17:40.131,27.2,227.0,0.12,50.0,9.292,1.0
2026-01-08 07:22:39.418,9.3,228.7,0.043,50.0,9.294,0.95
2026-01-08 07:27:39.413,10.8,228.89999,0.052,50.0,9.294,0.91
2026-01-08 07:32:39.466,11.8,229.3,0.056,50.0,9.296,0.92
2026-01-08 07:37:39.426,11.8,230.2,0.055,50.0,9.296,0.93
2026-01-08 07:42:39.424,11.7,228.89999,0.055,49.9,9.297,0.93
2026-01-08 07:47:39.565,9.2,229.7,0.042,50.0,9.298,0.95
2026-01-08 07:52:39.605,26.4,227.8,0.117,50.0,9.3,0.99
2026-01-08 07:57:39.441,11.5,229.39999,0.052,50.0,9.301,0.96
2026-01-08 08:02:39.655,10.5,228.10001,0.049,49.9,9.302,0.94
2026-01-08 08:07:39.435,11.6,228.39999,0.053,50.0,9.302,0.96
2026-01-08 08:12:39.542,11.6,227.10001,0.053,49.9,9.303,0.96
2026-01-08 08:17:40.182,9.2,225.8,0.043,50.0,9.304,0.95
2026-01-08 08:22:39.445,11.4,226.60001,0.053,50.0,9.305,0.95
2026-01-08 08:27:39.543,11.5,226.89999,0.053,50.0,9.306,0.96
2026-01-08 08:32:39.506,10.7,228.39999,0.051,50.0,9.307,0.92
2026-01-08 08:37:39.469,11.0,229.60001,0.05,50.0,9.308,0.96
2026-01-08 08:42:39.643,12.9,228.5,0.06,49.9,9.309,0.94
2026-01-08 08:47:39.569,14.0,229.89999,0.064,50.0,9.31,0.95
2026-01-08 08:52:39.709,28.2,228.39999,0.127,50.0,9.312,0.97
2026-01-08 08:57:39.542,21.2,229.5,0.094,50.0,9.314,0.98
2026-01-08 09:02:40.079,20.5,229.0,0.091,50.0,9.316,0.98
2026-01-08 09:07:39.475,19.3,230.0,0.085,49.9,9.317,0.99
2026-01-08 09:12:39.503,20.0,229.89999,0.088,50.0,9.319,0.99
2026-01-08 09:17:40.201,19.2,229.89999,0.085,50.0,9.321,0.98
2026-01-08 09:22:39.582,20.0,228.5,0.089,49.9,9.322,0.98
2026-01-08 09:27:39.500,20.1,230.10001,0.089,49.9,9.324,0.98
2026-01-08 09:42:39.504,10.4,229.5,0.048,49.9,9.327,0.94
2026-01-08 09:47:39.656,11.0,229.7,0.05,50.0,9.328,0.96
2026-01-08 09:52:39.875,13.6,229.60001,0.063,50.0,9.329,0.94
2026-01-08 09:57:39.510,12.5,230.2,0.058,50.0,9.33,0.94
2026-01-08 10:02:39.533,13.6,230.39999,0.063,50.0,9.331,0.94
2026-01-08 10:07:39.526,18.3,229.39999,0.085,50.0,9.332,0.94
2026-01-08 10:12:39.532,9.1,232.7,0.041,50.0,9.334,0.95
2026-01-08 10:17:40.178,17.1,232.10001,0.074,50.0,9.335,1.0
2026-01-08 10:22:39.587,18.1,232.5,0.078,50.0,9.336,1.0
2026-01-08 10:27:39.536,18.3,231.89999,0.079,50.0,9.338,1.0
2026-01-08 10:32:39.551,7.2,232.0,0.031,49.9,9.338,1.0
2026-01-08 10:37:39.806,7.7,232.39999,0.033,50.0,9.339,1.0
2026-01-08 10:42:39.545,6.8,233.8,0.026,50.0,9.34,1.0
2026-01-08 10:47:39.591,8.4,234.3,0.034,50.0,9.34,1.0
2026-01-08 10:52:39.543,6.6,233.5,0.025,49.9,9.341,1.0
2026-01-08 10:57:39.553,8.6,230.10001,0.039,50.0,9.342,0.96
2026-01-08 11:02:39.587,8.5,231.39999,0.037,50.0,9.342,0.99
2026-01-08 11:07:39.550,11.1,231.7,0.049,50.0,9.343,0.98
2026-01-08 11:12:41.196,11.1,230.2,0.049,50.0,9.344,0.98
2026-01-08 11:17:39.553,12.2,230.7,0.058,50.0,9.345,0.91
2026-01-08 11:22:39.580,11.2,229.89999,0.052,50.0,9.346,0.94
2026-01-08 11:27:39.618,10.8,229.2,0.05,50.0,9.347,0.94
2026-01-08 11:32:39.641,9.8,229.39999,0.046,49.9,9.348,0.93
2026-01-08 11:37:39.556,10.8,228.10001,0.05,50.0,9.349,0.95
2026-01-08 11:42:39.761,23.2,227.5,0.107,50.0,9.35,0.95
2026-01-08 11:47:39.559,24.5,228.7,0.112,50.0,9.352,0.96
2026-01-08 11:52:39.575,24.8,226.7,0.114,49.9,9.354,0.96
2026-01-08 11:57:39.843,24.8,227.2,0.114,50.0,9.356,0.96
2026-01-08 12:02:39.595,25.2,226.7,0.115,50.0,9.358,0.97
2026-01-08 12:07:39.922,24.9,227.8,0.114,50.0,9.36,0.96
2026-01-08 12:12:40.267,27.3,225.89999,0.126,49.9,9.362,0.96
2026-01-08 12:17:39.630,27.1,227.39999,0.125,50.0,9.364,0.95
2026-01-08 12:22:39.605,26.5,228.5,0.122,50.0,9.367,0.95
2026-01-08 12:27:39.720,26.4,229.0,0.122,50.0,9.369,0.94
2026-01-08 12:32:39.636,26.2,227.60001,0.121,49.9,9.371,0.95
2026-01-08 12:37:39.613,23.9,229.7,0.109,50.0,9.373,0.95
2026-01-08 12:42:39.746,23.2,228.3,0.106,50.0,9.375,0.96
2026-01-08 12:47:39.651,23.3,227.5,0.107,50.0,9.377,0.96
2026-01-08 12:52:39.760,23.5,227.8,0.108,50.0,9.379,0.96
2026-01-08 12:57:39.667,21.1,228.60001,0.095,50.0,9.381,0.97
2026-01-08 13:02:39.905,30.4,228.0,0.135,50.0,9.383,0.99
2026-01-08 13:07:39.657,30.4,228.89999,0.134,50.0,9.386,0.99
2026-01-08 13:12:40.767,29.8,230.0,0.131,50.0,9.388,0.99
2026-01-08 13:17:39.651,29.3,227.3,0.13,50.0,9.39,0.99
