ts_server,watt,voltage,current,frequency,energy_kwh,pf,source,timestamp
1767048756187,18.1,226.60001,0.082,50.0,5.365,0.97,json_import,2025-12-29 22:52:36.187
1767049056087,17.9,225.7,0.082,50.0,5.366,0.97,json_import,2025-12-29 22:57:36.087
1767049356226,18.0,225.8,0.082,49.9,5.368,0.97,json_import,2025-12-29 23:02:36.226
1767049656826,17.8,224.7,0.081,50.0,5.369,0.98,json_import,2025-12-29 23:07:36.826
1767049956198,17.7,223.89999,0.081,50.0,5.37,0.98,json_import,2025-12-29 23:12:36.198
1767050256383,18.1,224.0,0.083,50.0,5.371,0.97,json_import,2025-12-29 23:17:36.383
1767050556206,18.2,223.0,0.083,50.0,5.373,0.98,json_import,2025-12-29 23:22:36.206
1767050856222,18.5,227.7,0.084,50.0,5.374,0.97,json_import,2025-12-29 23:27:36.222
1767051156314,20.9,224.89999,0.096,49.9,5.376,0.97,json_import,2025-12-29 23:32:36.314
1767051456230,23.3,227.2,0.11,50.0,5.378,0.93,json_import,2025-12-29 23:37:36.230
1767051756226,8.8,227.60001,0.046,50.0,5.38,0.84,json_import,2025-12-29 23:42:36.226
1767052056521,22.3,227.8,0.106,50.0,5.38,0.92,json_import,2025-12-29 23:47:36.521
1767052356226,20.9,226.5,0.098,50.0,5.382,0.94,json_import,2025-12-29 23:52:36.226
1767052656227,20.9,224.8,0.098,50.0,5.384,0.95,json_import,2025-12-29 23:57:36.227
1767052956267,21.0,226.2,0.099,49.9,5.386,0.94,json_import,2025-12-30 00:02:36.267
1767053256822,20.8,224.60001,0.098,50.0,5.387,0.94,json_import,2025-12-30 00:07:36.822
1767053556253,20.7,223.8,0.098,50.0,5.389,0.94,json_import,2025-12-30 00:12:36.253
1767053856276,20.5,224.39999,0.097,49.9,5.391,0.94,json_import,2025-12-30 00:17:36.276
1767054156261,20.7,226.89999,0.097,50.0,5.393,0.94,json_import,2025-12-30 00:22:36.261
1767054456261,6.3,226.10001,0.034,49.9,5.394,0.82,json_import,2025-12-30 00:27:36.261
1767054756290,18.3,224.10001,0.084,49.9,5.395,0.97,json_import,2025-12-30 00:32:36.290
1767055056270,18.8,226.2,0.085,50.0,5.396,0.98,json_import,2025-12-30 00:37:36.270
1767055356275,29.9,225.0,0.135,50.0,5.398,0.98,json_import,2025-12-30 00:42:36.275
1767055656518,30.0,226.10001,0.135,49.9,5.401,0.98,json_import,2025-12-30 00:47:36.518
1767055956224,30.5,229.60001,0.135,49.9,5.403,0.98,json_import,2025-12-30 00:52:36.224
1767056256299,21.6,229.39999,0.098,50.0,5.406,0.96,json_import,2025-12-30 00:57:36.299
1767056556411,19.2,229.2,0.087,50.0,5.408,0.96,json_import,2025-12-30 01:02:36.411
1767056856928,19.2,228.8,0.087,50.0,5.409,0.96,json_import,2025-12-30 01:07:36.928
1767057156307,19.3,228.5,0.087,49.9,5.411,0.97,json_import,2025-12-30 01:12:36.307
1767057456422,5.9,229.0,0.027,50.0,5.411,0.95,json_import,2025-12-30 01:17:36.422
1767057756307,20.7,226.39999,0.092,50.0,5.412,0.99,json_import,2025-12-30 01:22:36.307
1767058056314,29.4,224.3,0.131,50.0,5.414,1.0,json_import,2025-12-30 01:27:36.314
1767058356352,29.2,224.5,0.13,49.9,5.417,1.0,json_import,2025-12-30 01:32:36.352
1767058656332,36.7,223.3,0.206,50.0,5.419,0.8,json_import,2025-12-30 01:37:36.332
1767058956338,14.0,225.0,0.062,50.0,5.421,1.0,json_import,2025-12-30 01:42:36.338
1767059256355,16.0,223.39999,0.074,50.0,5.423,0.97,json_import,2025-12-30 01:47:36.355
1767059556326,13.9,223.3,0.102,49.9,5.424,0.61,json_import,2025-12-30 01:52:36.326
1767059856388,10.2,227.0,0.054,50.0,5.426,0.83,json_import,2025-12-30 01:57:36.388
1767060156547,9.2,227.2,0.048,49.9,5.427,0.84,json_import,2025-12-30 02:02:36.547
1767060456925,9.0,225.60001,0.047,50.0,5.428,0.85,json_import,2025-12-30 02:07:36.925
1767060756356,7.1,225.39999,0.037,49.9,5.428,0.85,json_import,2025-12-30 02:12:36.356
1767061056513,19.6,225.2,0.089,50.0,5.429,0.98,json_import,2025-12-30 02:17:36.513
1767061356368,29.0,223.89999,0.13,50.0,5.432,1.0,json_import,2025-12-30 02:22:36.368
1767061656380,28.8,221.8,0.131,50.0,5.434,0.99,json_import,2025-12-30 02:27:36.380
1767061956421,21.3,225.5,0.105,50.0,5.436,0.9,json_import,2025-12-30 02:32:36.421
1767062256454,34.2,224.10001,0.163,50.0,5.438,0.94,json_import,2025-12-30 02:37:36.454
1767062556387,24.1,225.89999,0.106,50.0,5.441,1.0,json_import,2025-12-30 02:42:36.387
1767062856533,18.9,224.39999,0.085,50.0,5.442,0.99,json_import,2025-12-30 02:47:36.533
1767063156397,18.9,224.8,0.085,50.0,5.444,0.99,json_import,2025-12-30 02:52:36.397
1767063456286,18.8,223.89999,0.085,50.0,5.445,0.99,json_import,2025-12-30 02:57:36.286
1767063756512,21.2,223.5,0.096,49.9,5.446,0.99,json_import,2025-12-30 03:02:36.512
1767064057032,11.7,223.8,0.055,50.0,5.448,0.95,json_import,2025-12-30 03:07:37.032
1767064356402,9.7,226.39999,0.043,50.0,5.449,1.0,json_import,2025-12-30 03:12:36.402
1767064656517,9.5,226.39999,0.042,49.9,5.449,1.0,json_import,2025-12-30 03:17:36.517
1767064956434,14.1,225.5,0.063,50.0,5.45,0.99,json_import,2025-12-30 03:22:36.434
1767065256429,23.7,224.5,0.106,50.0,5.452,1.0,json_import,2025-12-30 03:27:36.429
1767065556543,16.9,226.10001,0.075,49.9,5.453,1.0,json_import,2025-12-30 03:32:36.543
1767065856432,17.8,225.0,0.079,50.0,5.455,1.0,json_import,2025-12-30 03:37:36.432
1767066156436,17.7,223.89999,0.079,49.9,5.456,1.0,json_import,2025-12-30 03:42:36.436
1767066456516,16.6,224.0,0.074,50.0,5.458,1.0,json_import,2025-12-30 03:47:36.516
1767066756449,17.9,225.60001,0.08,50.0,5.459,0.99,json_import,2025-12-30 03:52:36.449
1767067056506,17.8,225.8,0.079,50.0,5.461,1.0,json_import,2025-12-30 03:57:36.506
1767067356489,16.8,226.2,0.075,50.0,5.462,0.99,json_import,2025-12-30 04:02:36.489
1767067657129,9.4,225.3,0.042,50.0,5.463,0.99,json_import,2025-12-30 04:07:37.129
1767067956476,11.5,226.5,0.051,50.0,5.464,1.0,json_import,2025-12-30 04:12:36.476
1767068256614,20.2,225.60001,0.094,50.0,5.465,0.95,json_import,2025-12-30 04:17:36.614
1767068556467,14.3,226.60001,0.067,50.0,5.466,0.94,json_import,2025-12-30 04:22:36.467
1767068856502,13.2,226.10001,0.062,49.9,5.468,0.94,json_import,2025-12-30 04:27:36.502
1767069156612,12.0,225.8,0.055,49.9,5.468,0.97,json_import,2025-12-30 04:32:36.612
1767069456480,11.9,225.7,0.055,49.9,5.469,0.96,json_import,2025-12-30 04:37:36.480
1767069756486,10.7,224.7,0.05,50.0,5.47,0.95,json_import,2025-12-30 04:42:36.486
1767070061909,11.5,224.60001,0.054,49.9,5.471,0.95,json_import,2025-12-30 04:47:41.909
1767070356507,12.3,223.5,0.057,50.0,5.472,0.97,json_import,2025-12-30 04:52:36.507
1767070656512,26.9,223.8,0.123,50.0,5.474,0.98,json_import,2025-12-30 04:57:36.512
1767070956558,46.9,222.39999,0.213,50.0,5.477,0.99,json_import,2025-12-30 05:02:36.558
1767071257122,47.4,221.89999,0.215,50.0,5.481,0.99,json_import,2025-12-30 05:07:37.122
1767071556539,29.1,222.8,0.134,50.0,5.484,0.97,json_import,2025-12-30 05:12:36.539
1767071856883,32.6,223.8,0.15,50.0,5.487,0.97,json_import,2025-12-30 05:17:36.883
1767072156524,32.3,222.39999,0.149,50.0,5.49,0.97,json_import,2025-12-30 05:22:36.524
1767072456536,31.6,223.2,0.146,50.0,5.492,0.97,json_import,2025-12-30 05:27:36.536
1767072756562,31.9,222.89999,0.147,49.9,5.495,0.97,json_import,2025-12-30 05:32:36.562
1767073056557,29.4,223.10001,0.134,50.0,5.498,0.98,json_import,2025-12-30 05:37:36.557
1767073356563,29.2,224.7,0.134,49.9,5.5,0.97,json_import,2025-12-30 05:42:36.563
1767073656611,28.2,224.8,0.129,50.0,5.502,0.97,json_import,2025-12-30 05:47:36.611
1767073956563,29.4,224.5,0.134,49.9,5.505,0.98,json_import,2025-12-30 05:52:36.563
1767074256558,29.2,224.7,0.133,50.0,5.507,0.98,json_import,2025-12-30 05:57:36.558
1767074556838,28.1,225.8,0.128,49.9,5.51,0.97,json_import,2025-12-30 06:02:36.838
1767074857219,29.2,226.10001,0.133,50.0,5.512,0.97,json_import,2025-12-30 06:07:37.219
1767075156882,29.2,225.39999,0.133,50.0,5.514,0.97,json_import,2025-12-30 06:12:36.882
1767075456774,28.0,224.60001,0.128,49.9,5.517,0.97,json_import,2025-12-30 06:17:36.774
1767075756621,28.9,225.2,0.132,50.0,5.519,0.97,json_import,2025-12-30 06:22:36.621
1767076056590,31.4,224.2,0.144,50.0,5.522,0.97,json_import,2025-12-30 06:27:36.590
1767076356613,30.1,223.89999,0.139,50.0,5.524,0.97,json_import,2025-12-30 06:32:36.613
1767076656638,31.2,222.5,0.144,50.0,5.527,0.97,json_import,2025-12-30 06:37:36.638
1767076956673,30.8,222.8,0.142,50.0,5.529,0.97,json_import,2025-12-30 06:42:36.673
1767077256734,27.6,224.2,0.127,50.0,5.532,0.97,json_import,2025-12-30 06:47:36.734
1767077556629,28.8,223.39999,0.132,50.0,5.534,0.98,json_import,2025-12-30 06:52:36.629
1767077857300,47.0,223.0,0.212,50.0,5.538,0.99,json_import,2025-12-30 06:57:37.300
1767078156710,29.2,223.3,0.134,49.9,5.541,0.98,json_import,2025-12-30 07:02:36.710
1767078457254,28.3,223.3,0.13,50.0,5.543,0.97,json_import,2025-12-30 07:07:37.254
1767078756645,29.2,221.60001,0.135,50.0,5.546,0.98,json_import,2025-12-30 07:12:36.645
1767079056713,29.1,220.8,0.135,50.0,5.548,0.98,json_import,2025-12-30 07:17:36.713
1767079356642,28.5,224.7,0.13,49.9,5.551,0.98,json_import,2025-12-30 07:22:36.642
1767079656666,29.7,224.60001,0.135,50.0,5.553,0.98,json_import,2025-12-30 07:27:36.666
1767079957785,29.6,224.39999,0.135,50.0,5.556,0.98,json_import,2025-12-30 07:32:37.785
1767080256730,29.0,226.8,0.13,50.0,5.558,0.98,json_import,2025-12-30 07:37:36.730
1767080556693,29.9,226.39999,0.134,49.9,5.561,0.99,json_import,2025-12-30 07:42:36.693
1767080856687,29.5,226.39999,0.132,50.0,5.563,0.99,json_import,2025-12-30 07:47:36.687
1767081156691,28.4,226.7,0.127,50.0,5.566,0.99,json_import,2025-12-30 07:52:36.691
1767081456658,27.2,227.5,0.121,49.9,5.568,0.99,json_import,2025-12-30 07:57:36.658
1767081756731,27.0,227.0,0.12,50.0,5.57,0.99,json_import,2025-12-30 08:02:36.731
1767082057219,25.1,227.0,0.112,50.0,5.572,0.99,json_import,2025-12-30 08:07:37.219
1767082356756,26.3,226.0,0.118,50.0,5.574,0.99,json_import,2025-12-30 08:12:36.756
1767082656943,26.2,224.60001,0.118,50.0,5.576,0.99,json_import,2025-12-30 08:17:36.943
1767082956685,25.6,225.10001,0.115,50.0,5.579,0.99,json_import,2025-12-30 08:22:36.685
1767083256683,26.3,223.2,0.119,50.0,5.581,0.99,json_import,2025-12-30 08:27:36.683
1767083557013,26.3,223.5,0.119,50.0,5.583,0.99,json_import,2025-12-30 08:32:37.013
1767083856690,29.2,224.8,0.134,50.0,5.585,0.97,json_import,2025-12-30 08:37:36.690
1767084156704,28.8,226.60001,0.131,49.9,5.588,0.97,json_import,2025-12-30 08:42:36.704
1767084456733,31.0,225.39999,0.142,49.9,5.59,0.97,json_import,2025-12-30 08:47:36.733
1767084756718,29.6,224.2,0.136,50.0,5.593,0.97,json_import,2025-12-30 08:52:36.718
1767085056725,29.3,225.7,0.135,50.0,5.595,0.96,json_import,2025-12-30 08:57:36.725
1767085356740,28.8,227.2,0.132,49.9,5.598,0.96,json_import,2025-12-30 09:02:36.740
1767085658239,26.2,223.5,0.121,50.0,5.6,0.97,json_import,2025-12-30 09:07:38.239
1767085956738,9.3,227.60001,0.046,50.0,5.602,0.89,json_import,2025-12-30 09:12:36.738
1767086256762,8.6,229.2,0.042,50.0,5.602,0.89,json_import,2025-12-30 09:17:36.762
1767086556746,8.6,229.0,0.043,50.0,5.603,0.87,json_import,2025-12-30 09:22:36.746
1767086856806,9.3,228.0,0.045,49.9,5.604,0.91,json_import,2025-12-30 09:27:36.806
1767087156817,17.6,226.89999,0.079,49.9,5.605,0.98,json_import,2025-12-30 09:32:36.817
1767087456728,17.6,228.10001,0.079,50.0,5.606,0.98,json_import,2025-12-30 09:37:36.728
1767087756741,17.8,228.39999,0.08,50.0,5.608,0.97,json_import,2025-12-30 09:42:36.741
1767088056761,17.9,228.89999,0.08,49.9,5.609,0.98,json_import,2025-12-30 09:47:36.761
1767088356750,18.0,230.39999,0.08,49.9,5.611,0.98,json_import,2025-12-30 09:52:36.750
1767088656754,10.7,229.5,0.053,50.0,5.612,0.88,json_import,2025-12-30 09:57:36.754
1767088956921,10.7,232.10001,0.052,50.0,5.613,0.89,json_import,2025-12-30 10:02:36.921
1767089259970,10.6,231.89999,0.052,50.0,5.614,0.88,json_import,2025-12-30 10:07:39.970
1767089556744,10.4,232.5,0.051,50.0,5.615,0.88,json_import,2025-12-30 10:12:36.744
1767089856770,5.8,232.3,0.026,50.0,5.615,0.96,json_import,2025-12-30 10:17:36.770
1767090156770,5.8,231.60001,0.026,50.0,5.616,0.96,json_import,2025-12-30 10:22:36.770
1767090456757,6.1,232.7,0.025,50.0,5.616,1.0,json_import,2025-12-30 10:27:36.757
1767090756787,6.3,230.8,0.028,50.0,5.617,0.97,json_import,2025-12-30 10:32:36.787
1767091056776,6.6,231.0,0.03,49.9,5.617,0.95,json_import,2025-12-30 10:37:36.776
1767091356798,6.7,231.39999,0.03,50.0,5.618,0.97,json_import,2025-12-30 10:42:36.798
1767091656815,6.6,230.8,0.03,50.0,5.618,0.95,json_import,2025-12-30 10:47:36.815
1767091956787,6.4,231.10001,0.03,49.9,5.619,0.92,json_import,2025-12-30 10:52:36.787
1767092256811,6.5,230.60001,0.029,50.0,5.62,0.97,json_import,2025-12-30 10:57:36.811
1767092556926,6.8,231.5,0.031,49.9,5.62,0.95,json_import,2025-12-30 11:02:36.926
1767092857868,9.0,229.3,0.041,49.9,5.621,0.96,json_import,2025-12-30 11:07:37.868
1767093156800,11.5,229.7,0.056,49.9,5.622,0.89,json_import,2025-12-30 11:12:36.800
1767093456828,23.8,228.7,0.112,50.0,5.622,0.93,json_import,2025-12-30 11:17:36.828
1767093756801,26.4,227.0,0.123,49.9,5.625,0.95,json_import,2025-12-30 11:22:36.801
1767094056823,24.5,226.2,0.113,49.9,5.627,0.96,json_import,2025-12-30 11:27:36.823
1767094356844,24.8,226.39999,0.115,49.9,5.629,0.95,json_import,2025-12-30 11:32:36.844
1767094656925,23.8,227.2,0.11,50.0,5.631,0.95,json_import,2025-12-30 11:37:36.925
1767094960968,23.5,227.5,0.109,50.0,5.633,0.95,json_import,2025-12-30 11:42:40.968
1767095256809,30.4,224.89999,0.141,50.0,5.635,0.96,json_import,2025-12-30 11:47:36.809
1767095556826,30.4,227.5,0.14,50.0,5.637,0.95,json_import,2025-12-30 11:52:36.826
1767095856872,32.2,224.8,0.146,50.0,5.64,0.98,json_import,2025-12-30 11:57:36.872
1767096156922,32.6,224.5,0.148,50.0,5.643,0.98,json_import,2025-12-30 12:02:36.922
1767096457859,32.3,225.10001,0.147,50.0,5.646,0.98,json_import,2025-12-30 12:07:37.859
1767096756844,32.6,224.8,0.148,50.0,5.648,0.98,json_import,2025-12-30 12:12:36.844
1767097056871,35.5,225.60001,0.162,50.0,5.651,0.97,json_import,2025-12-30 12:17:36.871
1767097357976,26.8,226.0,0.125,50.0,5.654,0.95,json_import,2025-12-30 12:22:37.976
1767097656863,26.8,227.39999,0.124,50.0,5.656,0.95,json_import,2025-12-30 12:27:36.863
1767097956867,26.3,225.7,0.123,50.0,5.658,0.95,json_import,2025-12-30 12:32:36.867
1767098256886,23.9,228.89999,0.11,50.0,5.66,0.95,json_import,2025-12-30 12:37:36.886
1767098556875,21.6,227.39999,0.097,49.9,5.662,0.98,json_import,2025-12-30 12:42:36.875
1767098856953,21.9,228.60001,0.098,50.0,5.664,0.98,json_import,2025-12-30 12:47:36.953
1767099156891,21.5,229.0,0.096,50.0,5.666,0.98,json_import,2025-12-30 12:52:36.891
1767099456869,21.3,229.0,0.096,50.0,5.668,0.97,json_import,2025-12-30 12:57:36.869
1767099756884,21.2,228.0,0.095,50.0,5.669,0.98,json_import,2025-12-30 13:02:36.884
1767100057650,21.5,227.60001,0.097,49.9,5.671,0.97,json_import,2025-12-30 13:07:37.650
1767100356899,21.5,227.89999,0.096,50.0,5.673,0.98,json_import,2025-12-30 13:12:36.899
1767100656954,21.6,227.3,0.097,50.0,5.675,0.98,json_import,2025-12-30 13:17:36.954
1767100956931,21.2,227.7,0.096,49.9,5.677,0.97,json_import,2025-12-30 13:22:36.931
1767101256900,23.6,226.60001,0.107,50.0,5.678,0.97,json_import,2025-12-30 13:27:36.900
1767101556963,23.6,226.89999,0.107,50.0,5.68,0.97,json_import,2025-12-30 13:32:36.963
1767101857108,24.0,226.7,0.109,50.0,5.682,0.97,json_import,2025-12-30 13:37:37.108
1767102156943,24.5,228.0,0.113,50.0,5.685,0.95,json_import,2025-12-30 13:42:36.943
1767102456946,24.1,227.2,0.111,49.9,5.687,0.96,json_import,2025-12-30 13:47:36.946
1767102756965,23.8,226.0,0.11,50.0,5.689,0.96,json_import,2025-12-30 13:52:36.965
1767103056943,23.8,226.39999,0.11,50.0,5.691,0.96,json_import,2025-12-30 13:57:36.943
1767103357024,23.7,226.3,0.11,50.0,5.693,0.95,json_import,2025-12-30 14:02:37.024
1767103657582,23.9,227.2,0.11,50.0,5.695,0.96,json_import,2025-12-30 14:07:37.582
1767103956982,23.8,226.2,0.11,49.9,5.697,0.96,json_import,2025-12-30 14:12:36.982
1767104256996,24.1,227.10001,0.111,50.0,5.699,0.96,json_import,2025-12-30 14:17:36.996
1767104556977,24.0,227.2,0.11,50.0,5.701,0.96,json_import,2025-12-30 14:22:36.977
1767104856969,24.2,226.10001,0.112,50.0,5.703,0.96,json_import,2025-12-30 14:27:36.969
1767105157023,24.2,227.5,0.112,50.0,5.705,0.95,json_import,2025-12-30 14:32:37.023
1767105457155,26.7,226.39999,0.124,50.0,5.707,0.95,json_import,2025-12-30 14:37:37.155
1767105756988,26.4,225.7,0.123,50.0,5.709,0.95,json_import,2025-12-30 14:42:36.988
1767106057031,26.3,226.5,0.122,50.0,5.711,0.95,json_import,2025-12-30 14:47:37.031
1767106357070,24.9,226.5,0.115,49.9,5.713,0.96,json_import,2025-12-30 14:52:37.070
1767106658716,24.1,229.2,0.111,50.0,5.715,0.95,json_import,2025-12-30 14:57:38.716
1767106957001,24.4,230.10001,0.112,50.0,5.717,0.95,json_import,2025-12-30 15:02:37.001
1767107257652,24.2,228.39999,0.111,49.9,5.719,0.95,json_import,2025-12-30 15:07:37.652
1767107557068,24.0,228.3,0.111,50.0,5.721,0.95,json_import,2025-12-30 15:12:37.068
1767107857034,21.6,230.10001,0.096,50.0,5.723,0.98,json_import,2025-12-30 15:17:37.034
1767108158220,21.6,230.2,0.096,50.0,5.725,0.98,json_import,2025-12-30 15:22:38.220
1767108457102,21.3,227.39999,0.096,50.0,5.727,0.98,json_import,2025-12-30 15:27:37.102
1767108757020,21.5,229.60001,0.096,49.9,5.729,0.98,json_import,2025-12-30 15:32:37.020
1767109057094,21.3,227.5,0.096,50.0,5.73,0.98,json_import,2025-12-30 15:37:37.094
1767109357076,21.3,228.60001,0.095,50.0,5.732,0.98,json_import,2025-12-30 15:42:37.076
1767109657107,23.7,228.89999,0.107,49.9,5.734,0.97,json_import,2025-12-30 15:47:37.107
1767109957141,23.7,229.7,0.107,50.0,5.736,0.96,json_import,2025-12-30 15:52:37.141
1767110257047,23.5,228.60001,0.106,50.0,5.738,0.97,json_import,2025-12-30 15:57:37.047
1767110557056,21.3,228.8,0.095,50.0,5.74,0.98,json_import,2025-12-30 16:02:37.056
1767110858013,21.1,227.39999,0.095,50.0,5.742,0.98,json_import,2025-12-30 16:07:38.013
1767111157105,20.9,229.3,0.094,50.0,5.744,0.97,json_import,2025-12-30 16:12:37.105
1767111457112,21.1,229.10001,0.094,50.0,5.745,0.98,json_import,2025-12-30 16:17:37.112
1767111757244,20.9,228.3,0.094,50.0,5.747,0.97,json_import,2025-12-30 16:22:37.244
1767112057081,23.4,229.89999,0.108,49.9,5.749,0.94,json_import,2025-12-30 16:27:37.081
1767112357210,23.6,229.7,0.108,50.0,5.751,0.95,json_import,2025-12-30 16:32:37.210
1767112657120,23.3,227.5,0.108,50.0,5.753,0.95,json_import,2025-12-30 16:37:37.120
1767112957126,23.5,228.60001,0.108,50.0,5.755,0.95,json_import,2025-12-30 16:42:37.126
1767113257128,23.6,230.7,0.109,50.0,5.757,0.94,json_import,2025-12-30 16:47:37.128
1767113557245,23.3,229.3,0.107,50.0,5.759,0.95,json_import,2025-12-30 16:52:37.245
1767113857120,25.8,228.3,0.12,49.9,5.761,0.94,json_import,2025-12-30 16:57:37.120
1767114157120,25.5,226.60001,0.119,50.0,5.763,0.95,json_import,2025-12-30 17:02:37.120
1767114457855,25.7,229.39999,0.12,50.0,5.765,0.93,json_import,2025-12-30 17:07:37.855
1767114757134,23.2,227.7,0.107,50.0,5.767,0.95,json_import,2025-12-30 17:12:37.134
1767115057142,23.3,226.2,0.108,50.0,5.769,0.95,json_import,2025-12-30 17:17:37.142
1767115357237,23.1,225.10001,0.107,50.0,5.771,0.96,json_import,2025-12-30 17:22:37.237
1767115657151,23.2,227.5,0.107,49.9,5.773,0.95,json_import,2025-12-30 17:27:37.151
1767115957137,20.9,226.10001,0.094,50.0,5.775,0.98,json_import,2025-12-30 17:32:37.137
1767116257178,20.7,225.60001,0.094,49.9,5.777,0.98,json_import,2025-12-30 17:37:37.178
1767116557260,20.7,224.3,0.094,50.0,5.778,0.98,json_import,2025-12-30 17:42:37.260
1767116857320,20.6,224.2,0.094,49.9,5.78,0.98,json_import,2025-12-30 17:47:37.320
1767117157241,20.5,225.5,0.093,50.0,5.782,0.98,json_import,2025-12-30 17:52:37.241
1767117457159,20.7,224.8,0.093,50.0,5.783,0.99,json_import,2025-12-30 17:57:37.159
1767117757158,20.6,225.8,0.093,50.0,5.785,0.98,json_import,2025-12-30 18:02:37.158
1767118057874,23.1,224.60001,0.105,50.0,5.787,0.98,json_import,2025-12-30 18:07:37.874
1767118357170,23.7,223.5,0.109,49.9,5.789,0.97,json_import,2025-12-30 18:12:37.170
1767118657176,23.8,224.3,0.109,50.0,5.791,0.97,json_import,2025-12-30 18:17:37.176
1767118957197,21.5,225.39999,0.098,49.9,5.793,0.97,json_import,2025-12-30 18:22:37.197
1767119257175,21.6,226.60001,0.098,50.0,5.795,0.97,json_import,2025-12-30 18:27:37.175
1767119557187,21.2,227.0,0.096,50.0,5.796,0.97,json_import,2025-12-30 18:32:37.187
1767119857198,21.1,226.39999,0.095,49.9,5.798,0.98,json_import,2025-12-30 18:37:37.198
1767120157186,23.5,227.89999,0.109,50.0,5.8,0.95,json_import,2025-12-30 18:42:37.186
1767120457187,23.6,227.8,0.109,50.0,5.802,0.95,json_import,2025-12-30 18:47:37.187
1767120757208,23.2,228.7,0.107,50.0,5.804,0.95,json_import,2025-12-30 18:52:37.208
1767121057188,22.8,227.2,0.106,50.0,5.806,0.95,json_import,2025-12-30 18:57:37.188
1767121357208,22.7,227.3,0.105,50.0,5.808,0.95,json_import,2025-12-30 19:02:37.208
1767121657839,8.6,227.8,0.043,50.0,5.809,0.88,json_import,2025-12-30 19:07:37.839
1767121957203,22.8,226.2,0.106,50.0,5.81,0.95,json_import,2025-12-30 19:12:37.203
1767122257511,25.7,226.3,0.12,50.0,5.812,0.95,json_import,2025-12-30 19:17:37.511
1767122557342,25.3,225.60001,0.118,50.0,5.814,0.95,json_import,2025-12-30 19:22:37.342
1767122857238,25.0,229.39999,0.116,50.0,5.817,0.94,json_import,2025-12-30 19:27:37.238
1767123157237,23.2,228.89999,0.108,50.0,5.819,0.94,json_import,2025-12-30 19:32:37.237
1767123457367,22.6,228.10001,0.105,50.0,5.821,0.94,json_import,2025-12-30 19:37:37.367
1767123757228,22.6,227.7,0.105,50.0,5.822,0.95,json_import,2025-12-30 19:42:37.228
1767124057256,20.7,231.8,0.092,50.0,5.824,0.97,json_import,2025-12-30 19:47:37.256
1767124357247,20.4,228.2,0.092,50.0,5.826,0.97,json_import,2025-12-30 19:52:37.247
1767124657232,20.3,228.3,0.091,50.0,5.828,0.98,json_import,2025-12-30 19:57:37.232
1767124957243,6.4,228.89999,0.03,50.0,5.829,0.93,json_import,2025-12-30 20:02:37.243
1767125258280,20.4,231.0,0.091,50.0,5.83,0.97,json_import,2025-12-30 20:07:38.280
1767125557241,20.8,229.7,0.093,50.0,5.832,0.97,json_import,2025-12-30 20:12:37.241
1767125857261,20.6,229.2,0.092,50.0,5.834,0.98,json_import,2025-12-30 20:17:37.261
1767126157336,20.8,230.39999,0.093,50.0,5.835,0.97,json_import,2025-12-30 20:22:37.336
1767126457261,23.1,230.2,0.104,50.0,5.837,0.96,json_import,2025-12-30 20:27:37.261
1767126757263,23.3,229.8,0.105,50.0,5.839,0.97,json_import,2025-12-30 20:32:37.263
1767127057297,20.9,228.0,0.095,49.9,5.841,0.96,json_import,2025-12-30 20:37:37.297
1767127357272,17.7,230.60001,0.079,50.0,5.843,0.97,json_import,2025-12-30 20:42:37.272
1767127657279,3.4,232.2,0.0,50.0,5.844,1.0,json_import,2025-12-30 20:47:37.279
1767127957309,17.3,226.5,0.079,50.0,5.845,0.97,json_import,2025-12-30 20:52:37.309
1767128257279,18.1,228.60001,0.082,50.0,5.846,0.97,json_import,2025-12-30 20:57:37.279
1767128557283,20.7,229.2,0.096,49.9,5.848,0.94,json_import,2025-12-30 21:02:37.283
1767128857950,20.4,230.60001,0.095,49.9,5.85,0.93,json_import,2025-12-30 21:07:37.950
1767129157277,20.4,230.60001,0.095,50.0,5.851,0.93,json_import,2025-12-30 21:12:37.277
1767129457288,20.2,228.8,0.095,49.9,5.853,0.93,json_import,2025-12-30 21:17:37.288
1767129757437,20.3,229.3,0.095,50.0,5.855,0.93,json_import,2025-12-30 21:22:37.437
1767130057290,20.4,230.0,0.095,50.0,5.856,0.93,json_import,2025-12-30 21:27:37.290
1767130357337,20.2,230.39999,0.094,50.0,5.858,0.93,json_import,2025-12-30 21:32:37.337
1767130657443,22.7,230.89999,0.107,49.9,5.86,0.92,json_import,2025-12-30 21:37:37.443
1767130957301,22.9,230.60001,0.107,50.0,5.862,0.93,json_import,2025-12-30 21:42:37.301
1767131257317,22.3,227.0,0.105,49.9,5.864,0.94,json_import,2025-12-30 21:47:37.317
1767131557439,20.0,228.5,0.093,50.0,5.866,0.94,json_import,2025-12-30 21:52:37.439
1767131857309,20.0,227.60001,0.094,50.0,5.867,0.93,json_import,2025-12-30 21:57:37.309
1767132157316,17.9,231.5,0.08,50.0,5.869,0.97,json_import,2025-12-30 22:02:37.316
1767132457941,17.8,231.39999,0.08,50.0,5.87,0.96,json_import,2025-12-30 22:07:37.941
1767132757309,3.6,229.2,0.0,50.0,5.871,1.0,json_import,2025-12-30 22:12:37.309
1767133057316,17.3,228.8,0.078,50.0,5.872,0.97,json_import,2025-12-30 22:17:37.316
